shopper_id,trip_id,choice,price.heinz,price.hunts,price.delmonte,price.stb,southeast
602,5,stb,1.19,1.53,1.47,0.95,0
602,6,stb,1.46,1.43,1.45,0.99,0
603,1,heinz,0.79,1.43,1.46,0.99,1
603,2,hunts,1.19,1.36,1.39,0.95,1
603,3,hunts,1.46,1.19,1.46,0.79,1
603,4,stb,1.39,1.36,1.49,0.89,1
604,1,heinz,1.19,1.49,1.29,0.99,0
604,2,heinz,1.39,1.39,1.29,0.99,0
604,3,heinz,1.39,0.89,1.49,0.95,0
604,4,heinz,1.19,1.36,1.49,0.95,0
604,5,heinz,1.46,1.29,1.49,0.95,0
604,6,heinz,1.46,1.43,1.46,0.79,0
604,7,heinz,1.46,1.53,1.46,0.95,0
604,8,heinz,1.46,1.43,0.99,0.79,0
604,9,heinz,1.39,1.43,1.45,0.79,0
605,1,stb,1.39,1.39,1.49,0.89,0
606,1,hunts,1.46,1.29,1.39,0.95,1
607,1,heinz,0.99,1.19,1.49,0.95,0
607,2,heinz,0.79,1.43,1.45,0.99,0
608,1,hunts,0.99,0.99,1.46,0.95,1
609,1,hunts,1.46,1.53,1.49,0.95,1
610,1,hunts,1.46,1.36,1.39,0.95,1
611,1,heinz,1.19,1.53,1.49,0.95,0
612,1,heinz,0.79,1.53,1.45,0.99,1
612,2,heinz,1.46,1.53,1.45,0.99,1
612,3,hunts,1.19,0.89,1.49,0.89,1
612,4,hunts,1.46,1.29,1.47,0.95,1
612,5,hunts,1.19,1.19,1.47,0.95,1
612,6,stb,0.99,1.49,1.29,0.99,1
612,7,stb,1.39,1.39,1.49,0.89,1
612,8,stb,1.39,1.39,1.49,0.89,1
612,9,stb,1.19,0.89,1.39,0.95,1
612,10,stb,1.46,1.43,1.46,0.75,1
612,11,stb,1.39,1.36,1.39,0.95,1
612,12,stb,1.46,1.19,1.47,0.79,1
612,13,stb,1.46,1.53,1.47,0.95,1
612,14,stb,1.46,1.53,1.47,0.95,1
612,15,stb,1.46,1.53,1.47,0.99,1
612,16,stb,0.99,1.53,1.45,0.75,1
612,17,stb,1.46,1.53,1.45,0.99,1
612,18,stb,1.46,1.53,1.45,0.99,1
613,1,heinz,1.19,1.29,1.49,0.95,0
613,2,hunts,1.39,0.89,1.49,0.89,0
613,3,stb,1.19,1.39,1.49,0.89,0
613,4,stb,1.46,1.44,1.46,0.79,0
614,1,heinz,0.99,1.39,1.49,0.89,0
615,1,heinz,1.39,1.39,1.49,0.89,0
615,2,heinz,1.19,1.39,1.49,0.89,0
615,3,heinz,1.39,1.39,0.99,0.79,0
615,4,delmonte,1.19,1.39,1.49,0.89,0
615,5,delmonte,1.19,0.89,1.49,0.95,0
615,6,stb,1.19,1.39,1.49,0.89,0
616,1,heinz,0.99,1.43,1.47,0.99,0
617,1,heinz,0.99,1.49,1.49,0.89,0
618,1,heinz,0.99,1.39,1.49,0.89,0
618,2,hunts,1.46,1.43,0.99,0.75,0
618,3,delmonte,1.46,1.43,0.89,0.99,0
619,1,heinz,0.99,1.39,1.49,0.89,0
619,2,heinz,1.39,1.36,1.39,0.95,0
619,3,heinz,1.39,0.89,1.39,0.95,0
619,4,heinz,1.19,0.89,1.39,0.95,0
619,5,heinz,1.19,1.53,1.47,0.95,0
619,6,heinz,0.99,1.53,1.47,0.95,0
619,7,heinz,1.46,1.53,1.47,0.75,0
619,8,heinz,1.46,1.43,1.47,0.99,0
619,9,hunts,1.19,1.19,1.47,0.79,0
620,1,heinz,1.46,1.29,1.39,0.95,0
620,2,heinz,0.99,1.36,1.39,0.95,0
620,3,heinz,0.99,1.43,1.49,0.99,0
620,4,heinz,0.79,1.43,1.45,0.99,0
620,5,heinz,0.79,1.43,1.45,0.99,0
620,6,stb,1.46,1.43,1.49,0.79,0
621,1,hunts,1.46,1.43,1.45,0.99,1
622,1,heinz,0.99,1.49,1.49,0.89,0
622,2,heinz,0.99,1.36,1.39,0.95,0
622,3,heinz,1.19,1.29,1.46,0.95,0
622,4,hunts,1.46,1.29,1.39,0.95,0
623,1,heinz,0.99,1.53,1.49,0.95,0
624,1,stb,0.99,1.36,1.39,0.95,0
624,2,stb,1.46,1.43,1.49,0.75,0
624,3,stb,1.46,1.43,1.46,0.79,0
625,1,stb,1.19,1.39,1.49,0.89,0
626,1,hunts,0.99,1.19,1.49,0.95,1
627,1,hunts,1.39,0.89,1.39,0.95,1
627,2,stb,1.19,1.36,1.49,0.95,1
628,1,heinz,0.99,1.39,1.49,0.89,0
628,2,heinz,1.19,1.36,1.46,0.95,0
628,3,heinz,1.19,1.36,1.46,0.95,0
628,4,heinz,1.46,1.49,1.46,0.95,0
628,5,heinz,0.99,1.43,1.46,0.99,0
628,6,hunts,1.39,0.89,1.39,0.95,0
628,7,hunts,1.46,1.29,1.46,0.95,0
628,8,hunts,1.19,1.29,1.46,0.95,0
628,9,hunts,0.99,1.49,1.46,0.95,0
628,10,hunts,1.46,1.43,1.46,0.99,0
628,11,hunts,1.46,1.43,0.99,0.99,0
628,12,delmonte,1.39,1.36,1.39,0.95,0
628,13,stb,1.39,1.39,1.49,0.89,0
628,14,stb,1.39,1.39,1.49,0.89,0
628,15,stb,1.19,1.39,1.49,0.89,0
628,16,stb,1.46,1.43,1.46,0.79,0
628,17,stb,1.46,1.43,1.46,0.75,0
628,18,stb,0.99,1.43,1.46,0.99,0
628,19,stb,1.39,0.89,1.39,0.99,0
629,1,heinz,0.99,1.36,1.39,0.95,0
630,1,heinz,0.99,1.19,1.49,0.95,0
630,2,heinz,0.99,1.53,1.49,0.95,0
630,3,heinz,1.46,1.43,1.45,0.99,0
630,4,delmonte,1.39,1.36,1.39,0.95,0
631,1,heinz,1.39,1.49,1.49,0.89,0
631,2,heinz,1.19,1.36,1.39,0.95,0
631,3,hunts,1.46,1.29,1.39,0.95,0
632,1,heinz,0.99,1.49,1.49,0.99,0
633,1,heinz,0.99,1.49,1.39,0.89,1
633,2,hunts,1.39,0.89,1.39,0.89,1
633,3,hunts,1.39,0.79,1.39,0.95,1
633,4,hunts,1.19,1.29,1.46,0.95,1
633,5,stb,1.39,1.39,1.49,0.89,1
633,6,stb,1.39,1.39,1.49,0.89,1
634,1,stb,1.46,1.43,1.45,0.99,0
635,1,delmonte,1.19,1.49,1.39,0.89,0
636,1,hunts,1.39,1.39,1.49,0.89,1
636,2,hunts,0.99,1.39,1.49,0.89,1
637,1,heinz,1.46,1.36,1.39,0.95,0
637,2,heinz,1.39,1.39,1.49,0.89,0
637,3,heinz,1.19,1.36,1.39,0.95,0
637,4,heinz,0.99,1.53,1.46,0.95,0
638,1,stb,1.46,1.43,1.39,0.75,0
639,1,stb,1.39,0.79,1.39,0.95,0
640,1,heinz,1.19,0.89,1.39,0.95,0
640,2,heinz,1.46,1.36,1.39,0.95,0
640,3,heinz,1.47,1.43,1.45,0.99,0
640,4,stb,0.99,1.43,1.46,0.99,0
641,1,heinz,1.19,1.39,1.49,0.99,0
641,2,stb,1.19,1.49,1.29,0.99,0
641,3,stb,1.39,1.39,1.49,0.89,0
642,1,heinz,1.19,0.99,1.46,0.95,0
643,1,heinz,0.99,1.39,1.49,0.89,0
643,2,delmonte,1.19,1.29,1.39,0.95,0
644,1,heinz,0.99,1.36,1.49,0.95,1
644,2,hunts,1.19,0.89,1.49,0.99,1
644,3,stb,1.39,1.39,1.49,0.89,1
645,1,hunts,1.19,1.19,1.47,0.95,0
645,2,delmonte,1.46,1.53,1.47,0.95,0
646,1,heinz,1.39,1.39,1.49,0.89,0
646,2,heinz,0.99,1.39,1.49,0.89,0
647,1,heinz,0.79,1.43,0.99,0.75,0
648,1,heinz,0.79,1.43,1.45,0.99,0
649,1,heinz,1.46,1.43,1.45,0.99,0
649,2,heinz,1.19,1.36,1.39,0.95,0
649,3,heinz,1.46,1.43,1.49,0.99,0
649,4,heinz,1.19,1.36,1.49,0.95,0
649,5,heinz,1.46,1.29,1.49,0.95,0
649,6,heinz,0.99,1.19,1.49,0.95,0
649,7,heinz,0.99,1.53,1.49,0.95,0
649,8,hunts,1.46,1.19,1.49,0.95,0
650,1,heinz,0.99,1.36,1.49,0.95,0
651,1,heinz,1.19,1.49,1.39,0.89,0
652,1,hunts,1.46,1.19,1.46,0.95,1
653,1,heinz,1.46,1.43,1.49,0.99,0
653,2,stb,1.46,1.43,1.49,0.99,0
654,1,heinz,0.99,1.49,1.49,0.89,0
654,2,heinz,1.39,1.39,1.49,0.89,0
654,3,heinz,0.99,1.39,1.49,0.89,0
655,1,hunts,0.99,0.99,1.46,0.95,1
656,1,heinz,0.79,1.43,1.46,0.99,0
657,1,heinz,0.99,1.29,1.39,0.95,0
658,1,heinz,0.79,1.53,1.45,0.99,0
658,2,hunts,1.39,0.89,1.39,0.89,0
659,1,hunts,1.39,0.89,1.39,0.95,1
660,1,heinz,0.99,1.39,1.49,0.89,0
661,1,heinz,1.46,1.43,1.49,0.75,0
662,1,heinz,1.19,1.29,1.49,0.95,1
662,2,hunts,0.99,1.19,1.49,0.95,1
662,3,hunts,1.46,1.43,1.49,0.75,1
662,4,stb,0.99,1.36,1.49,0.95,1
663,1,heinz,1.39,1.39,1.49,0.89,0
664,1,hunts,0.99,0.89,1.39,0.89,1
664,2,hunts,1.19,1.29,1.49,0.95,1
664,3,stb,1.46,1.43,1.47,0.79,1
664,4,stb,1.46,1.43,1.47,0.79,1
665,1,heinz,1.39,1.39,1.49,0.89,0
665,2,heinz,1.19,1.39,1.49,0.89,0
665,3,heinz,1.39,0.89,1.39,0.95,0
666,1,stb,1.39,1.36,1.39,0.95,0
667,1,heinz,1.46,1.53,1.49,0.95,0
668,1,stb,0.99,1.39,1.49,0.89,0
669,1,heinz,1.19,1.36,1.39,0.95,0
669,2,heinz,1.19,1.36,1.49,0.95,0
670,1,heinz,0.99,1.49,1.39,0.89,0
670,2,heinz,1.39,1.39,1.49,0.89,0
670,3,heinz,0.99,1.39,1.49,0.89,0
670,4,heinz,0.99,1.36,1.39,0.95,0
670,5,heinz,0.79,1.43,1.45,0.99,0
670,6,hunts,1.39,0.89,1.39,0.89,0
670,7,hunts,1.39,0.79,1.39,0.95,0
670,8,hunts,1.47,1.43,0.99,0.99,0
670,9,delmonte,1.39,1.36,1.39,0.95,0
670,10,delmonte,1.39,0.89,1.39,0.95,0
671,1,heinz,0.99,1.39,1.49,0.89,0
672,1,heinz,0.99,1.53,1.45,0.75,0
673,1,hunts,1.19,1.29,1.47,0.95,1
674,1,heinz,0.99,1.53,1.46,0.95,0
674,2,stb,0.99,1.39,1.49,0.89,0
675,1,heinz,1.39,1.39,1.49,0.89,0
675,2,heinz,1.39,1.39,1.49,0.89,0
675,3,heinz,1.39,1.36,1.39,0.95,0
675,4,heinz,0.99,1.36,1.39,0.95,0
675,5,heinz,0.99,1.19,1.49,0.95,0
675,6,heinz,0.79,1.43,1.45,0.99,0
676,1,heinz,0.99,1.36,1.49,0.95,0
677,1,heinz,0.99,1.19,1.46,0.95,0
678,1,heinz,0.99,1.36,1.39,0.95,0
678,2,heinz,0.79,1.43,1.46,0.99,0
679,1,heinz,0.99,1.53,1.46,0.95,0
679,2,heinz,1.39,1.49,1.49,0.89,0
679,3,heinz,1.19,1.39,1.49,0.89,0
679,4,hunts,1.46,1.19,1.46,0.79,0
679,5,stb,0.99,1.39,1.49,0.89,0
680,1,heinz,0.99,1.39,1.49,0.89,0
681,1,heinz,0.99,1.39,1.49,0.89,0
682,1,heinz,0.99,0.99,1.46,0.95,0
683,1,delmonte,1.46,1.43,1.17,0.79,0
684,1,heinz,1.19,0.99,1.46,0.95,0
685,1,hunts,1.39,0.79,1.39,0.95,1
686,1,hunts,1.46,1.43,1.49,0.79,1
687,1,hunts,1.39,0.89,1.39,0.89,1
687,2,hunts,1.19,0.89,1.39,0.95,1
687,3,hunts,0.99,1.43,1.49,0.75,1
688,1,heinz,1.39,1.36,1.49,0.95,1
688,2,hunts,1.46,1.43,1.45,0.99,1
688,3,hunts,1.46,1.29,1.49,0.95,1
688,4,hunts,1.46,1.53,1.46,0.95,1
688,5,hunts,1.46,1.43,0.99,0.75,1
689,1,heinz,1.19,1.36,1.47,0.95,0
690,1,heinz,1.39,1.39,1.49,0.89,0
690,2,heinz,0.99,1.39,1.49,0.89,0
691,1,heinz,0.79,1.43,1.45,0.99,0
691,2,stb,1.46,1.43,1.49,0.75,0
692,1,hunts,1.46,1.53,1.46,0.95,1
692,2,hunts,1.46,1.43,0.99,0.99,1
693,1,heinz,1.19,1.36,1.47,0.95,0
694,1,hunts,1.46,1.43,1.45,0.99,1
694,2,hunts,1.39,1.39,1.29,0.99,1
695,1,heinz,1.19,1.36,1.39,0.95,0
696,1,heinz,1.19,1.39,1.49,0.99,0
696,2,heinz,0.99,1.39,1.49,0.89,0
696,3,heinz,0.99,1.36,1.39,0.95,0
696,4,hunts,1.39,0.79,1.39,0.95,0
696,5,stb,1.39,1.39,1.49,0.89,0
697,1,heinz,0.99,1.39,1.49,0.89,0
697,2,heinz,1.19,1.36,1.49,0.95,0
698,1,heinz,0.99,1.43,1.49,0.75,0
698,2,heinz,1.47,1.43,1.45,0.99,0
698,3,delmonte,0.99,1.39,1.49,0.89,0
698,4,delmonte,1.19,1.39,1.49,0.89,0
698,5,delmonte,1.46,1.36,1.39,0.95,0
698,6,delmonte,1.19,1.53,1.49,0.95,0
699,1,heinz,1.19,0.99,1.46,0.95,0
699,2,stb,1.46,1.53,1.46,0.95,0
700,1,heinz,1.46,1.43,1.49,0.99,0
700,2,heinz,0.99,1.39,1.49,0.89,0
700,3,heinz,1.19,0.89,1.39,0.95,0
700,4,heinz,0.99,1.49,1.46,0.95,0
700,5,heinz,0.79,1.43,0.99,0.75,0
700,6,hunts,1.39,0.79,1.49,0.95,0
701,1,heinz,0.99,1.36,1.39,0.95,0
701,2,hunts,1.39,0.79,1.39,0.95,0
701,3,stb,1.39,1.39,1.49,0.89,0
701,4,stb,1.39,1.39,1.49,0.89,0
701,5,stb,1.46,1.53,1.49,0.95,0
701,6,stb,1.46,1.53,1.49,0.95,0
701,7,stb,1.46,1.53,1.45,0.99,0
701,8,stb,1.19,1.39,1.49,0.89,0
702,1,heinz,1.46,1.29,1.49,0.95,0
702,2,delmonte,1.46,1.43,1.45,0.99,0
702,3,stb,1.39,1.39,1.39,0.89,0
703,1,heinz,0.99,1.39,1.49,0.89,0
703,2,heinz,0.99,1.53,1.46,0.95,0
703,3,heinz,0.79,1.43,0.99,0.75,0
703,4,hunts,1.19,0.89,1.49,0.99,0
703,5,stb,1.39,1.36,1.49,0.95,0
704,1,heinz,1.19,1.36,1.39,0.95,0
704,2,heinz,0.79,1.43,1.46,0.99,0
704,3,hunts,1.46,1.53,1.46,0.95,0
705,1,hunts,1.19,0.89,1.49,0.89,1
706,1,heinz,0.99,1.39,1.49,0.89,0
706,2,heinz,1.19,1.36,1.39,0.95,0
706,3,heinz,1.46,1.43,1.45,0.75,0
707,1,heinz,0.99,1.39,1.49,0.89,0
708,1,heinz,1.46,1.29,1.49,0.95,0
708,2,heinz,0.99,1.19,1.49,0.95,0
708,3,heinz,0.99,1.53,1.49,0.95,0
708,4,heinz,1.46,1.43,1.49,0.75,0
708,5,heinz,1.46,1.43,1.45,0.99,0
708,6,heinz,0.79,1.43,1.45,0.99,0
708,7,hunts,1.39,0.89,1.49,0.95,0
708,8,delmonte,1.19,1.53,1.49,0.95,0
708,9,delmonte,1.46,1.43,0.89,0.99,0
709,1,stb,1.19,1.49,1.39,0.89,0
710,1,stb,1.39,1.39,1.49,0.89,0
711,1,heinz,1.19,1.36,1.49,0.95,0
711,2,heinz,1.39,1.39,1.49,0.89,0
712,1,heinz,0.99,1.39,1.49,0.89,0
712,2,heinz,1.39,1.36,1.39,0.95,0
713,1,heinz,1.19,1.49,1.39,0.89,0
713,2,heinz,1.39,1.49,1.49,0.89,0
713,3,heinz,1.39,1.49,1.49,0.89,0
713,4,heinz,1.19,1.39,1.49,0.89,0
713,5,heinz,0.99,1.39,1.49,0.89,0
713,6,heinz,1.39,1.39,1.49,0.89,0
713,7,heinz,1.39,1.39,1.39,0.89,0
713,8,heinz,1.39,1.36,1.39,0.95,0
713,9,heinz,1.39,1.36,1.49,0.95,0
713,10,heinz,1.39,1.36,1.49,0.95,0
713,11,heinz,1.39,1.36,1.49,0.95,0
714,1,heinz,1.46,1.44,1.46,0.95,0
715,1,heinz,1.19,1.39,1.49,0.89,0
715,2,heinz,1.46,1.43,1.45,0.99,0
716,1,hunts,1.19,1.29,1.39,0.95,1
717,1,stb,1.47,1.43,1.45,0.99,0
718,1,heinz,0.99,1.36,1.49,0.95,0
718,2,heinz,1.46,1.43,1.46,0.79,0
718,3,heinz,0.99,1.43,1.46,0.79,0
718,4,heinz,0.79,1.43,0.99,0.75,0
718,5,hunts,1.19,0.89,1.49,0.99,0
718,6,stb,1.39,1.39,1.45,0.79,0
719,1,delmonte,1.19,1.49,1.29,0.99,0
719,2,stb,1.46,1.43,1.46,0.75,0
720,1,heinz,0.99,1.39,1.49,0.89,0
721,1,heinz,0.99,1.49,1.39,0.89,0
721,2,heinz,0.99,1.49,1.39,0.89,0
721,3,heinz,1.19,1.39,1.49,0.89,0
721,4,stb,1.39,1.36,1.39,0.95,0
722,1,heinz,0.79,1.43,1.45,0.99,0
723,1,heinz,0.99,1.43,1.39,0.75,0
724,1,stb,1.39,1.39,1.46,0.79,0
725,1,hunts,0.99,1.19,1.46,0.95,1
726,1,hunts,1.39,1.39,1.49,0.89,1
727,1,heinz,1.19,1.29,1.39,0.95,0
728,1,stb,1.46,1.49,1.49,0.95,0
729,1,heinz,1.39,1.39,1.49,0.89,0
729,2,heinz,1.39,0.89,1.39,0.95,0
730,1,hunts,1.19,1.29,1.39,0.95,1
731,1,heinz,1.19,1.53,1.46,0.95,0
731,2,hunts,1.39,1.31,0.99,0.99,0
731,3,stb,1.19,1.36,1.49,0.95,0
731,4,stb,1.46,1.43,1.46,0.75,0
732,1,heinz,0.99,1.49,1.39,0.89,0
732,2,heinz,1.19,1.36,1.39,0.95,0
732,3,heinz,1.46,1.53,1.49,0.95,0
732,4,heinz,0.99,1.53,1.49,0.95,0
732,5,hunts,1.39,0.89,1.39,0.95,0
732,6,hunts,1.46,1.49,1.46,0.95,0
732,7,stb,1.39,1.39,1.49,0.89,0
732,8,stb,1.46,1.44,1.46,0.79,0
733,1,heinz,1.46,1.49,1.49,0.95,0
733,2,heinz,1.46,1.43,1.49,0.79,0
733,3,hunts,1.46,1.29,1.49,0.95,0
734,1,hunts,1.39,0.89,1.39,0.95,1
734,2,stb,1.39,1.39,1.49,0.89,1
734,3,stb,1.19,1.39,1.49,0.89,1
734,4,stb,0.99,1.39,1.49,0.89,1
734,5,stb,1.46,1.43,1.49,0.79,1
734,6,stb,1.46,1.53,1.49,0.95,1
734,7,stb,0.99,1.43,1.49,0.99,1
734,8,stb,0.99,1.43,1.49,0.75,1
734,9,stb,1.47,1.43,1.45,0.99,1
735,1,heinz,1.19,1.49,1.39,0.89,0
735,2,heinz,1.19,1.39,1.49,0.89,0
735,3,delmonte,1.39,1.36,1.39,0.95,0
736,1,heinz,1.19,1.39,1.49,0.89,0
737,1,heinz,0.99,1.43,0.89,0.99,0
738,1,hunts,1.46,1.43,1.45,0.99,1
739,1,heinz,1.19,1.39,1.49,0.89,0
739,2,hunts,1.39,0.79,1.39,0.95,0
740,1,heinz,1.46,1.43,1.49,0.79,0
740,2,heinz,0.79,1.43,1.45,0.99,0
741,1,heinz,0.99,1.39,1.49,0.89,0
741,2,heinz,1.19,1.39,1.49,0.89,0
741,3,stb,1.46,1.43,1.49,0.79,0
741,4,stb,1.19,1.39,1.49,0.89,0
741,5,stb,1.46,1.43,0.99,0.99,0
742,1,hunts,1.19,1.29,1.39,0.95,1
742,2,stb,1.19,1.29,1.39,0.95,1
743,1,heinz,0.99,1.36,1.39,0.95,0
743,2,heinz,1.46,1.36,1.39,0.95,0
743,3,hunts,1.39,0.79,1.39,0.95,0
743,4,stb,1.19,1.39,1.49,0.89,0
744,1,stb,1.39,1.39,1.49,0.89,0
745,1,hunts,1.39,0.79,1.39,0.95,1
745,2,stb,0.99,1.53,1.49,0.95,1
746,1,heinz,1.46,1.44,1.49,0.95,0
746,2,heinz,1.46,1.43,1.49,0.75,0
746,3,heinz,1.46,1.44,1.46,0.79,0
746,4,heinz,1.46,1.43,1.46,0.79,0
746,5,heinz,1.46,1.53,1.46,0.95,0
746,6,heinz,1.46,1.53,1.46,0.95,0
746,7,heinz,0.99,1.53,1.46,0.95,0
746,8,heinz,1.46,1.43,1.46,0.75,0
746,9,heinz,0.79,1.43,1.46,0.99,0
746,10,heinz,0.99,1.43,1.46,0.99,0
746,11,heinz,0.99,1.43,1.45,0.99,0
746,12,heinz,0.99,1.43,1.45,0.99,0
746,13,hunts,1.39,0.79,1.39,0.95,0
747,1,hunts,1.46,1.29,1.49,0.95,1
748,1,stb,1.19,1.29,1.46,0.95,0
749,1,heinz,0.99,1.39,1.49,0.89,0
749,2,heinz,1.19,1.53,1.46,0.95,0
749,3,heinz,1.46,1.53,1.46,0.95,0
750,1,heinz,1.19,1.29,1.46,0.95,0
750,2,heinz,1.46,1.43,1.46,0.99,0
750,3,heinz,0.79,1.43,1.46,0.99,0
750,4,heinz,0.99,1.43,0.89,0.99,0
750,5,heinz,1.39,0.89,1.39,0.99,0
751,1,heinz,1.19,1.39,1.49,0.89,0
752,1,heinz,1.46,1.53,1.46,0.95,0
753,1,heinz,0.79,1.43,1.46,0.99,0
753,2,heinz,0.99,1.53,1.47,0.95,0
753,3,stb,1.39,1.39,1.49,0.89,0
753,4,stb,1.19,1.19,1.47,0.79,0
754,1,heinz,1.39,1.39,1.49,0.89,0
755,1,stb,1.46,1.44,1.49,0.95,0
756,1,hunts,1.39,1.36,1.39,0.95,1
756,2,hunts,1.19,1.29,1.46,0.95,1
756,3,hunts,1.46,1.43,1.49,0.79,1
756,4,hunts,1.47,1.43,0.99,0.99,1
757,1,heinz,1.19,1.36,1.39,0.95,0
757,2,hunts,1.39,0.89,1.39,0.99,0
758,1,hunts,1.39,0.79,1.39,0.95,1
759,1,delmonte,1.39,1.39,1.49,0.89,0
759,2,stb,1.46,1.44,1.47,0.95,0
759,3,stb,1.46,1.43,1.47,0.95,0
759,4,stb,1.46,1.53,1.47,0.99,0
759,5,stb,1.19,1.29,1.49,0.95,0
759,6,stb,1.46,1.43,1.45,0.99,0
760,1,heinz,1.46,1.53,1.46,0.95,0
760,2,stb,1.39,1.39,1.49,0.89,0
761,1,heinz,0.99,1.43,1.46,0.99,0
762,1,heinz,0.99,1.39,1.49,0.89,0
762,2,heinz,0.99,1.39,1.49,0.89,0
762,3,heinz,0.99,1.53,1.46,0.95,0
762,4,heinz,0.79,1.53,1.45,0.99,0
762,5,hunts,1.19,0.89,1.49,0.89,0
762,6,delmonte,1.46,1.43,0.89,0.79,0
763,1,heinz,0.99,1.49,1.49,0.89,0
763,2,hunts,0.99,1.49,1.39,0.89,0
764,1,heinz,1.19,1.36,1.39,0.95,0
764,2,heinz,1.19,1.36,1.39,0.95,0
764,3,hunts,1.19,1.29,1.39,0.95,0
765,1,hunts,1.46,1.29,1.39,0.95,1
765,2,hunts,1.46,1.43,0.89,0.99,1
765,3,stb,1.19,1.29,1.39,0.95,1
766,1,heinz,1.19,1.36,1.39,0.95,0
766,2,heinz,0.99,1.19,1.39,0.95,0
767,1,heinz,0.99,1.53,1.47,0.95,0
767,2,delmonte,1.19,1.36,1.39,0.95,0
768,1,heinz,0.99,1.43,1.45,0.99,0
769,1,heinz,0.99,1.49,1.46,0.95,1
769,2,hunts,1.19,1.29,1.39,0.95,1
769,3,hunts,1.19,1.29,1.46,0.95,1
769,4,hunts,1.46,1.29,1.46,0.95,1
769,5,hunts,1.46,1.43,1.49,0.79,1
769,6,hunts,1.46,1.53,1.49,0.95,1
769,7,hunts,0.99,1.43,1.49,0.99,1
769,8,hunts,1.47,1.43,0.99,0.99,1
769,9,hunts,1.47,1.43,1.45,0.99,1
769,10,hunts,1.47,1.43,1.45,0.99,1
769,11,hunts,1.47,1.43,0.89,0.99,1
769,12,hunts,1.29,1.39,1.45,0.99,1
769,13,delmonte,0.99,1.39,1.49,0.89,1
770,1,stb,0.99,1.39,1.49,0.89,0
771,1,heinz,0.99,1.49,1.29,0.99,0
772,1,hunts,1.39,1.39,1.49,0.89,1
773,1,stb,1.19,1.36,1.39,0.95,0
774,1,heinz,1.19,1.49,1.39,0.89,0
774,2,heinz,1.46,1.43,1.46,0.75,0
775,1,heinz,1.19,1.36,1.39,0.95,1
775,2,hunts,1.19,1.29,1.39,0.95,1
775,3,hunts,0.99,1.29,1.39,0.95,1
775,4,stb,1.39,1.39,1.49,0.89,1
776,1,heinz,1.19,1.39,1.49,0.89,0
776,2,heinz,1.19,1.36,1.39,0.95,0
776,3,heinz,0.79,1.43,1.46,0.99,0
776,4,stb,1.46,1.44,1.46,0.79,0
777,1,heinz,1.19,1.39,1.49,0.89,0
778,1,heinz,0.99,1.53,1.49,0.95,0
779,1,heinz,0.99,1.36,1.39,0.95,0
779,2,heinz,0.79,1.43,1.45,0.99,0
779,3,hunts,1.39,0.79,1.39,0.95,0
779,4,hunts,1.39,0.89,1.39,0.95,0
779,5,stb,1.39,1.39,1.49,0.89,0
779,6,stb,1.46,1.43,1.45,0.99,0
779,7,stb,1.39,1.43,1.45,0.79,0
779,8,stb,1.46,1.43,1.47,0.79,0
780,1,hunts,1.19,0.89,1.49,0.89,1
781,1,heinz,1.19,1.39,1.49,0.89,0
781,2,heinz,1.19,1.36,1.49,0.95,0
782,1,hunts,1.29,1.39,1.45,0.79,1
783,1,hunts,1.19,1.43,1.46,0.99,1
784,1,stb,1.39,1.39,1.49,0.89,0
784,2,stb,1.19,1.36,1.39,0.95,0
785,1,heinz,1.19,1.36,1.39,0.95,0
786,1,hunts,1.39,1.39,1.49,0.89,1
787,1,heinz,1.19,1.36,1.39,0.95,0
788,1,heinz,1.46,1.49,1.46,0.95,0
789,1,heinz,1.39,0.89,1.39,0.95,0
790,1,heinz,0.99,1.39,1.49,0.89,0
790,2,heinz,0.79,1.43,1.46,0.99,0
790,3,hunts,1.46,1.43,1.46,0.99,0
790,4,stb,1.39,1.39,1.45,0.79,0
791,1,heinz,0.99,1.19,1.49,0.95,0
791,2,heinz,1.46,1.43,1.45,0.99,0
791,3,heinz,1.46,1.43,1.46,0.79,0
792,1,heinz,1.19,1.39,1.49,0.89,0
792,2,stb,1.19,1.36,1.39,0.95,0
793,1,heinz,0.99,1.36,1.39,0.95,0
794,1,delmonte,0.99,1.49,1.39,0.89,0
795,1,hunts,1.46,1.29,1.49,0.95,1
796,1,heinz,0.99,1.39,1.49,0.89,0
796,2,delmonte,1.39,1.36,1.39,0.95,0
796,3,stb,1.39,1.49,1.49,0.89,0
796,4,stb,1.19,1.36,1.39,0.95,0
796,5,stb,1.19,1.19,1.39,0.79,0
796,6,stb,1.46,1.43,1.39,0.75,0
796,7,stb,1.46,1.43,1.39,0.75,0
796,8,stb,1.46,1.43,1.45,0.75,0
796,9,stb,1.19,1.39,1.49,0.99,0
796,10,stb,1.19,1.53,1.49,0.95,0
797,1,hunts,1.46,1.29,1.49,0.95,1
798,1,stb,1.46,1.29,1.49,0.95,0
799,1,heinz,1.19,0.89,1.39,0.95,0
800,1,hunts,1.39,1.39,1.49,0.99,1
801,1,stb,0.99,1.39,1.49,0.89,0
802,1,heinz,1.46,1.49,1.49,0.95,0
802,2,stb,1.39,1.36,1.39,0.95,0
802,3,stb,1.46,1.53,1.49,0.95,0
802,4,stb,1.46,1.43,1.49,0.75,0
803,1,heinz,0.79,1.43,1.46,0.99,0
803,2,heinz,1.19,1.39,1.49,0.89,0
